time,open,high,low,close,bid,ask,macd_line,macd_signal,stoch_line,stoch_signal,signal,action,position,P/L,Total profit,Executed price,Take Profit,Stop Loss
2021-10-15 01:00:00+00:00,1.15991,1.15992,1.15978,1.15984,1.15987,1.15992,2.9684038556743175e-05,3.0004603355092236e-05,75.75757575756353,50.808080808104684,0,hold,0.0,0,0,,,
2021-10-15 01:05:00+00:00,1.15984,1.15984,1.15968,1.15971,1.15982,1.15982,2.4981572781745953e-05,2.8124147489483273e-05,36.36363636365471,51.81818181819536,0,hold,0.0,0,0,,,
2021-10-15 01:10:00+00:00,1.15971,1.15973,1.1597,1.15973,1.15971,1.15971,2.3986157199118452e-05,2.825615008635797e-05,36.66666666661486,49.59595959594436,0,hold,0.0,0,0,,,
2021-10-15 01:15:00+00:00,1.15972,1.15986,1.15972,1.15985,1.15973,1.15974,3.13709570383125e-05,2.8301296763508094e-05,76.66666666665927,49.898989898976275,0,hold,0.0,0,0,,,
2021-10-15 01:20:00+00:00,1.15986,1.15987,1.15975,1.15976,1.15987,1.15987,2.91328139974123e-05,2.7453671349752974e-05,46.666666666607455,53.33333333329386,0,hold,0.0,0,0,,,
2021-10-15 01:25:00+00:00,1.15976,1.15989,1.15974,1.15989,1.15976,1.15977,3.5600308961214466e-05,2.5931851317216713e-05,89.6551724138063,70.99616858235767,0,hold,0.0,0,0,,,
2021-10-15 01:30:00+00:00,1.1599,1.15991,1.15964,1.15964,1.1599,1.1599,2.309000668865302e-05,2.613547234036122e-05,0.0,45.44061302680458,0,hold,0.0,0,0,,,
2021-10-15 01:35:00+00:00,1.15967,1.1597,1.15958,1.1597,1.15967,1.15967,1.664443215809719e-05,2.342734690140191e-05,35.29411764702809,41.649763353611455,0,hold,0.0,0,0,,,
2021-10-15 01:40:00+00:00,1.1597,1.15978,1.1597,1.15976,1.15971,1.15974,1.5249824669272272e-05,1.9942738904874014e-05,52.94117647054214,29.41176470585673,0,hold,0.0,0,0,,,
2021-10-15 01:45:00+00:00,1.15975,1.15981,1.15974,1.15981,1.15979,1.15981,1.7111045392814717e-05,1.6719571933747893e-05,67.64705882351404,51.960784313694745,0,hold,0.0,0,0,,,
2021-10-15 01:50:00+00:00,1.15981,1.15981,1.15976,1.15977,1.15981,1.15981,1.42245492402715e-05,1.281413373625828e-05,55.88235294114958,58.823529411735244,0,hold,0.0,0,0,,,
2021-10-15 01:55:00+00:00,1.15979,1.1598,1.15974,1.15975,1.15979,1.1598,7.883658037943775e-06,6.070761560964205e-06,50.0,57.843137254887864,0,hold,0.0,0,0,,,
2021-10-15 02:00:00+00:00,1.15975,1.15985,1.15971,1.15985,1.15979,1.1598,1.1350417683964054e-05,2.918099864176818e-06,79.41176470587851,61.76470588234269,0,hold,0.0,0,0,,,
2021-10-15 02:05:00+00:00,1.15985,1.15988,1.1597,1.15974,1.15988,1.15989,1.075501200720197e-05,7.864913276647454e-06,47.058823529392555,58.823529411757015,0,hold,0.0,0,0,,,
2021-10-15 02:10:00+00:00,1.15973,1.1598,1.15973,1.15979,1.15975,1.15976,1.1626754272908713e-05,8.339547075509591e-06,63.636363636388104,63.36898395721971,0,hold,0.0,0,0,,,
2021-10-15 02:15:00+00:00,1.15978,1.15979,1.15959,1.1596,1.15976,1.15977,-2.8012231034768575e-06,6.097259123822449e-06,6.060606060579554,38.91859774212006,0,hold,0.0,0,0,,,
2021-10-15 02:20:00+00:00,1.15959,1.1596,1.15943,1.1595,1.1596,1.1596,-2.078535096217138e-05,2.324667458565433e-06,14.583333333335261,28.093434343434296,0,hold,0.0,0,0,,,
2021-10-15 02:25:00+00:00,1.15953,1.15962,1.1595,1.15955,1.15953,1.15953,-2.8556549674707554e-05,9.025125011674124e-08,25.000000000023128,15.214646464645972,0,hold,0.0,0,0,,,
2021-10-15 02:30:00+00:00,1.15955,1.15957,1.15928,1.15928,1.15957,1.15957,-5.937495701591189e-05,-1.2838405672860377e-05,0.0,13.194444444452786,0,hold,0.0,0,0,,,
2021-10-15 02:35:00+00:00,1.1593,1.1593,1.15906,1.15926,1.15929,1.15929,-8.393718166543884e-05,-2.730784191882047e-05,23.529411764702807,16.17647058824197,0,hold,0.0,0,0,,,
2021-10-15 02:40:00+00:00,1.15927,1.15927,1.15908,1.15916,1.15927,1.15928,-0.0001125537777686425,-4.7493151515673584e-05,12.19512195121753,11.90817790530677,0,hold,0.0,0,0,,,
2021-10-15 02:45:00+00:00,1.15916,1.15921,1.1591,1.1591,1.1592,1.1592,-0.0001432973243196134,-7.527528625932537e-05,4.878048780492428,13.534194165470913,0,hold,0.0,0,0,,,
2021-10-15 02:50:00+00:00,1.1591,1.1592,1.15909,1.15915,1.15909,1.15909,-0.0001567244395790368,-9.260625564805032e-05,10.975609756087653,9.349593495932528,0,hold,0.0,0,0,,,
2021-10-15 02:55:00+00:00,1.15916,1.15921,1.159,1.15905,1.15916,1.15916,-0.00016871628452053145,-0.00010284656696764083,5.681818181804992,7.178492239461682,0,hold,0.0,0,0,,,
2021-10-15 03:00:00+00:00,1.15904,1.15921,1.15901,1.1592,1.15904,1.15904,-0.000163392327425127,-0.0001096834857456746,22.727272727270435,13.12823355505435,0,hold,0.0,0,0,,,
2021-10-15 03:05:00+00:00,1.1592,1.15924,1.15913,1.15916,1.15922,1.15922,-0.00016242770969765452,-0.00011815075985266289,18.181818181811302,15.530303030295565,0,hold,0.0,0,0,,,
2021-10-15 03:10:00+00:00,1.15915,1.15934,1.15909,1.15926,1.15915,1.15915,-0.00015221526513897743,-0.0001236608295185227,29.545454545446518,23.484848484842754,0,hold,0.0,0,0,,,
2021-10-15 03:15:00+00:00,1.15925,1.15926,1.159,1.159,1.15925,1.15925,-0.0001634787291180384,-0.00013080944239064632,0.0,15.909090909085933,0,hold,0.0,0,0,,,
2021-10-15 03:20:00+00:00,1.159,1.15902,1.15884,1.15889,1.15902,1.15902,-0.0001810151142747074,-0.00014242386497875326,5.26315789472454,11.602870813390345,0,hold,0.0,0,0,,,
2021-10-15 03:25:00+00:00,1.15888,1.15907,1.15882,1.15907,1.15888,1.15888,-0.00018274548032648497,-0.00015724801258715592,31.250000000005205,12.17105263157658,0,hold,0.0,0,0,,,
2021-10-15 03:30:00+00:00,1.15907,1.15907,1.15894,1.15896,1.15906,1.15906,-0.0001836293692698554,-0.00015942893035143901,17.500000000000693,18.004385964910146,0,hold,0.0,0,0,,,
2021-10-15 03:35:00+00:00,1.15896,1.15901,1.15883,1.159,1.15895,1.15895,-0.0001811770786765976,-0.00016379586214713667,24.00000000000829,24.25000000000473,0,hold,0.0,0,0,,,
2021-10-15 03:40:00+00:00,1.159,1.15921,1.159,1.1592,1.15901,1.15902,-0.00016039323755756563,-0.00016206541077489045,73.07692307692143,38.19230769231014,0,hold,0.0,0,0,,,
2021-10-15 03:45:00+00:00,1.1592,1.15926,1.15916,1.1592,1.15917,1.15917,-0.00014320552269420084,-0.00015853754121490592,73.07692307692143,56.71794871795038,0,hold,0.0,0,0,,,
2021-10-15 03:50:00+00:00,1.1592,1.15948,1.15915,1.15947,1.15922,1.15922,-0.00010449301122883448,-0.0001453751079101485,98.48484848483879,81.54623154622722,0,hold,0.0,0,0,,,
2021-10-15 03:55:00+00:00,1.15946,1.15946,1.15926,1.15938,1.15946,1.15946,-8.344226429590762e-05,-0.00013508769195709323,84.84848484848892,85.47008547008305,0,hold,0.0,0,0,,,
2021-10-15 04:00:00+00:00,1.15939,1.15959,1.15936,1.15953,1.15939,1.15939,-5.2396118584541185e-05,-0.00011826276655907395,92.2077922077982,91.84704184704196,0,hold,0.0,0,0,,,
2021-10-15 04:05:00+00:00,1.15954,1.15969,1.15954,1.15954,1.15954,1.15955,-2.4957922797774756e-05,-9.726391897418143e-05,82.75862068964724,86.60496591531147,0,hold,0.0,0,0,,,
2021-10-15 04:10:00+00:00,1.15954,1.15958,1.15946,1.15949,1.15953,1.15953,-8.558136418201912e-06,-7.926094204793167e-05,77.01149425285449,83.99263571676666,0,hold,0.0,0,0,,,
2021-10-15 04:15:00+00:00,1.15948,1.15974,1.15948,1.15972,1.15948,1.15948,2.255757858238283e-05,-5.895553107834664e-05,97.82608695653171,85.86540063301113,0,hold,0.0,0,0,,,
2021-10-15 04:20:00+00:00,1.15972,1.15984,1.15969,1.1598,1.15973,1.15973,5.3271542434618624e-05,-3.632503723496077e-05,96.07843137254518,90.30533752731047,0,hold,0.0,0,0,,,
2021-10-15 04:25:00+00:00,1.1598,1.15988,1.15969,1.15988,1.1598,1.1598,7.97688245877115e-05,-1.7071327073872533e-05,100.0,97.96817277635897,0,hold,0.0,0,0,,,
2021-10-15 04:30:00+00:00,1.15988,1.16013,1.15984,1.16008,1.15985,1.15986,0.00011866929416171068,1.0488596514455715e-05,96.1832061068626,97.42054582646927,0,hold,0.0,0,0,,,
2021-10-15 04:35:00+00:00,1.16009,1.16018,1.15999,1.16006,1.16009,1.16009,0.00014605347161911197,3.777229504121456e-05,91.11111111111842,95.76477240599367,0,hold,0.0,0,0,,,
2021-10-15 04:40:00+00:00,1.16006,1.16018,1.16,1.16017,1.16006,1.16006,0.00017422973110070572,6.470479444323163e-05,99.25925925925439,95.51785882574514,0,hold,0.0,0,0,,,
2021-10-15 04:45:00+00:00,1.16017,1.16017,1.15976,1.15977,1.16016,1.16016,0.00016322158372750195,8.510286743267204e-05,65.25423728813256,85.20820255283512,0,hold,0.0,0,0,,,
2021-10-15 04:50:00+00:00,1.15977,1.15993,1.15971,1.15988,1.15976,1.15976,0.00016097713823581827,0.00010022781895881855,70.87378640777264,78.46242765171986,0,hold,0.0,0,0,,,
2021-10-15 04:55:00+00:00,1.1599,1.16008,1.15988,1.15999,1.1599,1.1599,0.00016679166513222654,0.0001142618163521584,81.55339805826247,72.56047391805589,0,hold,0.0,0,0,,,
2021-10-15 05:00:00+00:00,1.15999,1.16003,1.15971,1.15976,1.16001,1.16002,0.00014993162162091345,0.00012061382054660377,54.34782608694865,68.92500351766125,0,hold,0.0,0,0,,,
2021-10-15 05:05:00+00:00,1.15976,1.15982,1.15974,1.1598,1.15979,1.15979,0.00013620887244014668,0.00012059389941094763,53.658536585362555,63.18658691019123,0,hold,0.0,0,0,,,
2021-10-15 05:10:00+00:00,1.1598,1.15999,1.1598,1.15987,1.15981,1.15981,0.000134369079053398,0.00012678551435941818,56.94444444444316,54.983602372251454,0,hold,0.0,0,0,,,
2021-10-15 05:15:00+00:00,1.15988,1.1602,1.15987,1.1602,1.15988,1.15988,0.0001549824939977018,0.00013185761142787308,100.0,70.2009936766019,0,hold,0.0,0,0,,,
2021-10-15 05:20:00+00:00,1.1602,1.16028,1.16017,1.16018,1.1602,1.1602,0.00016559718000563883,0.00013540880182840695,87.5,81.48148148148105,0,hold,0.0,0,0,,,
2021-10-15 05:25:00+00:00,1.16021,1.1604,1.1602,1.16038,1.16021,1.16021,0.00019201721978490127,0.0001491012468406999,97.1830985915308,94.89436619717692,0,hold,0.0,0,0,,,
2021-10-15 05:30:00+00:00,1.16037,1.1606,1.16037,1.16058,1.16037,1.16037,0.00022213770847323566,0.00016029774125425123,97.80219780218333,94.16176546457137,0,hold,0.0,0,0,,,
2021-10-15 05:35:00+00:00,1.16058,1.1606,1.16051,1.16056,1.16057,1.16057,0.00024919778095444656,0.00018462558514118846,95.50561797752388,96.83030479041265,0,hold,0.0,0,0,,,
2021-10-15 05:40:00+00:00,1.16056,1.16078,1.16056,1.16072,1.16057,1.16057,0.0002746015499779375,0.000201124591423949,94.39252336449024,95.90011304806582,0,hold,0.0,0,0,,,
2021-10-15 05:45:00+00:00,1.16072,1.16073,1.16057,1.16066,1.16073,1.16073,0.00028639333711133474,0.00021667476878621945,88.78504672898049,92.89439602366487,0,hold,0.0,0,0,,,
2021-10-15 05:50:00+00:00,1.16066,1.16073,1.16052,1.16071,1.16065,1.16065,0.0002963718702073681,0.0002314471442596663,93.4579439252317,92.21183800623415,0,hold,0.0,0,0,,,
2021-10-15 05:55:00+00:00,1.16072,1.16092,1.16071,1.16091,1.16072,1.16074,0.000318501324054532,0.00024999202315603117,99.17355371902116,93.80551479107778,0,hold,0.0,0,0,,,
2021-10-15 06:00:00+00:00,1.16091,1.16097,1.16086,1.16096,1.16087,1.16088,0.0003359069741240006,0.00026781508396477114,99.20634920634403,97.27928228353228,0,hold,0.0,0,0,,,
2021-10-15 06:05:00+00:00,1.16097,1.16119,1.16092,1.16107,1.16097,1.16097,0.0003520258065743409,0.00028214033074252896,91.89189189189838,96.75726493908786,0,hold,0.0,0,0,,,
2021-10-15 06:10:00+00:00,1.16104,1.16109,1.16097,1.16109,1.16104,1.16104,0.0003663399491979913,0.0003019201929502114,93.1034482758626,94.733896458035,0,hold,0.0,0,0,,,
2021-10-15 06:15:00+00:00,1.16108,1.16112,1.161,1.16101,1.16108,1.16108,0.00036398337721510465,0.0003131438467551161,87.05035971224125,90.68189996000075,0,hold,0.0,0,0,,,
2021-10-15 06:20:00+00:00,1.161,1.16103,1.161,1.16101,1.161,1.161,0.00036288647805426955,0.00032817527753160175,86.36363636364783,88.83914811725056,0,hold,0.0,0,0,,,
2021-10-15 06:25:00+00:00,1.16102,1.16102,1.16092,1.16095,1.16102,1.16102,0.00035182752639362214,0.00033562736372095756,76.47058823529284,83.29486143706065,0,hold,0.0,0,0,,,
2021-10-15 06:30:00+00:00,1.16094,1.16094,1.16076,1.16079,1.16094,1.16095,0.0003235535942907042,0.0003320434038809487,59.59595959596594,74.14339473163554,0,hold,0.0,0,0,,,
2021-10-15 06:35:00+00:00,1.16079,1.16094,1.16078,1.16091,1.1608,1.1608,0.00031387129657933777,0.0003355627585504504,65.85365853660716,67.30673545595532,0,hold,0.0,0,0,,,
2021-10-15 06:40:00+00:00,1.16091,1.16091,1.16081,1.16083,1.1609,1.1609,0.0002919363717988066,0.0003274539618032665,47.05882352942521,57.50281388733276,0,hold,0.0,0,0,,,
2021-10-15 06:45:00+00:00,1.16082,1.16084,1.16078,1.16081,1.16083,1.16083,0.00027158062974974584,0.0003188355565452844,43.283582089540865,52.06535471852441,0,hold,0.0,0,0,,,
2021-10-15 06:50:00+00:00,1.16081,1.1609,1.16076,1.16088,1.16082,1.16082,0.00025760436215893634,0.0003081335438517421,53.73134328357368,48.024582967513254,0,hold,0.0,0,0,,,
2021-10-15 06:55:00+00:00,1.16088,1.1609,1.16076,1.1608,1.1609,1.1609,0.0002352132281078223,0.00029224584879231866,41.79104477613127,46.26865671641527,0,hold,0.0,0,0,,,
2021-10-15 07:00:00+00:00,1.16081,1.16087,1.16073,1.16075,1.16081,1.16082,0.0002140009044915292,0.0002791354601276715,8.333333333341043,34.618573797682,0,hold,0.0,0,0,,,
2021-10-15 07:05:00+00:00,1.16075,1.16081,1.16072,1.16076,1.16075,1.16075,0.00019079543161115708,0.00025748862511878,8.510638297881387,19.5450054691179,0,hold,0.0,0,0,,,
2021-10-15 07:10:00+00:00,1.16076,1.1608,1.16074,1.16076,1.16076,1.16077,0.00017395702922096135,0.00024179918949254896,8.510638297881387,8.451536643034606,0,hold,0.0,0,0,,,
2021-10-15 07:15:00+00:00,1.16076,1.16084,1.16072,1.16084,1.16074,1.16074,0.0001623424419647801,0.0002233627012558423,30.000000000033307,15.673758865265361,0,hold,0.0,0,0,,,
2021-10-15 07:20:00+00:00,1.16084,1.16092,1.16084,1.16087,1.16085,1.16085,0.0001610502970055272,0.00021773799102096776,37.500000000027754,25.336879432647482,0,hold,0.0,0,0,,,
2021-10-15 07:25:00+00:00,1.16088,1.16096,1.16081,1.16096,1.16088,1.16088,0.0001630675769295209,0.00020975615619219282,77.41935483870736,48.30645161292281,0,hold,0.0,0,0,,,
2021-10-15 07:30:00+00:00,1.16097,1.16102,1.16092,1.161,1.16095,1.16096,0.00016022474349375315,0.00019525223938917112,93.33333333336294,69.41756272403269,0,hold,0.0,0,0,,,
2021-10-15 07:35:00+00:00,1.161,1.161,1.16091,1.16092,1.16098,1.16098,0.00015531725880513214,0.00019021107693666862,66.66666666666667,79.13978494624565,0,hold,0.0,0,0,,,
2021-10-15 07:40:00+00:00,1.16092,1.16096,1.16087,1.16088,1.16094,1.16094,0.00014370756218351488,0.0001799530926046413,53.33333333331853,71.11111111111605,0,hold,0.0,0,0,,,
2021-10-15 07:45:00+00:00,1.16087,1.16089,1.16083,1.16088,1.16087,1.16087,0.0001294697687217461,0.00016466757103565828,53.33333333331853,57.77777777776791,0,hold,0.0,0,0,,,
2021-10-15 07:50:00+00:00,1.16088,1.16089,1.16082,1.16082,1.16087,1.16087,0.00011561758758826812,0.0001548947744961678,33.333333333333336,46.666666666656795,0,hold,0.0,0,0,,,
2021-10-15 07:55:00+00:00,1.16082,1.16086,1.16075,1.1608,1.1608,1.1608,9.615864116074846e-05,0.000136166755775747,26.666666666696273,37.77777777778271,0,hold,0.0,0,0,,,
2021-10-15 08:00:00+00:00,1.1608,1.16084,1.1607,1.16078,1.16079,1.16079,8.49315947868412e-05,0.00012834054451613022,24.999999999965304,28.333333333331638,0,hold,0.0,0,0,,,
2021-10-15 08:05:00+00:00,1.16078,1.1608,1.16071,1.16076,1.16076,1.16076,6.880528519892515e-05,0.00011258354864371943,18.749999999991328,23.472222222217635,0,hold,0.0,0,0,,,
2021-10-15 08:10:00+00:00,1.16075,1.16087,1.16072,1.16087,1.16075,1.16075,6.662409216584564e-05,0.00010318120838105114,53.125000000021686,32.29166666665944,0,hold,0.0,0,0,,,
2021-10-15 08:15:00+00:00,1.16087,1.16089,1.1607,1.16071,1.16086,1.16086,5.262489954094285e-05,9.43781589207537e-05,3.124999999952295,24.999999999988436,0,hold,0.0,0,0,,,
2021-10-15 08:20:00+00:00,1.16071,1.16081,1.16065,1.16076,1.16072,1.16072,3.930496571213915e-05,7.733708302146552e-05,29.729729729745948,28.659909909906645,0,hold,0.0,0,0,,,
2021-10-15 08:25:00+00:00,1.16076,1.16088,1.16072,1.16074,1.16072,1.16073,2.9238152402077944e-05,6.558871692252357e-05,24.324324324364873,19.059684684687706,0,hold,0.0,0,0,,,
2021-10-15 08:30:00+00:00,1.16074,1.16074,1.1606,1.1607,1.16072,1.16072,1.756594841184622e-05,5.38048390082766e-05,23.809523809528844,25.954525954546554,0,hold,0.0,0,0,,,
2021-10-15 08:35:00+00:00,1.16068,1.16073,1.16064,1.1607,1.16068,1.16068,5.429603008533235e-06,3.886015969177855e-05,23.809523809528844,23.981123981140854,0,hold,0.0,0,0,,,
2021-10-15 08:40:00+00:00,1.16069,1.16075,1.16069,1.1607,1.16069,1.16069,-1.5454712354312505e-07,3.151793238712702e-05,25.0,24.20634920635256,0,hold,0.0,0,0,,,
2021-10-15 08:45:00+00:00,1.16071,1.16082,1.16062,1.16071,1.16071,1.16071,-6.405968153266883e-06,2.0993920487723374e-05,30.55555555551615,26.455026455015002,0,hold,0.0,0,0,,,
