time,open,high,low,close,bid,ask,signal,action,position,P/L,Total profit,Executed price,Take Profit,Stop Loss
2021-07-02 03:45:00+00:00,0.74682,0.74686,0.7463,0.7463,0.74605,0.74635,0,hold,-1.0,0.000280000000000058,-0.0030299999999999993,,,
2021-07-02 04:00:00+00:00,0.7463,0.74671,0.7461,0.74668,0.74609,0.74639,-1,hold,-1.0,0.00024000000000001798,-0.0030299999999999993,,,
2021-07-02 04:15:00+00:00,0.74668,0.74681,0.74637,0.74659,0.74604,0.74634,0,hold,-1.0,0.00029000000000001247,-0.0030299999999999993,,,
2021-07-02 04:30:00+00:00,0.74659,0.74659,0.74608,0.74618,0.746,0.7463,-1,hold,-1.0,0.0003300000000000525,-0.0030299999999999993,,,
2021-07-02 04:45:00+00:00,0.74618,0.74667,0.74605,0.74622,0.7461,0.7464,-1,hold,-1.0,0.0002300000000000635,-0.0030299999999999993,,,
2021-07-02 05:00:00+00:00,0.74622,0.74629,0.74604,0.74617,0.74618,0.74648,-1,hold,-1.0,0.00014999999999998348,-0.0030299999999999993,,,
2021-07-02 05:15:00+00:00,0.74617,0.74641,0.74609,0.74613,0.74623,0.74653,0,hold,-1.0,9.999999999998899e-05,-0.0030299999999999993,,,
2021-07-02 05:30:00+00:00,0.74612,0.74647,0.74608,0.74622,0.74626,0.74656,0,hold,-1.0,7.00000000000145e-05,-0.0030299999999999993,,,
2021-07-02 05:45:00+00:00,0.74622,0.74647,0.74607,0.7463,0.74619,0.74649,0,hold,-1.0,0.000140000000000029,-0.0030299999999999993,,,
2021-07-02 06:00:00+00:00,0.7463,0.74644,0.74623,0.74636,0.74622,0.74652,0,hold,-1.0,0.0001100000000000545,-0.0030299999999999993,,,
2021-07-02 06:15:00+00:00,0.74635,0.74648,0.74629,0.74638,0.74661,0.74691,0,hold,-1.0,-0.00027999999999994696,-0.0030299999999999993,,,
2021-07-02 06:30:00+00:00,0.74638,0.74644,0.7463,0.74632,0.74644,0.74674,0,hold,-1.0,-0.00010999999999994348,-0.0030299999999999993,,,
2021-07-02 06:45:00+00:00,0.74631,0.74639,0.74623,0.74635,0.74666,0.74696,0,hold,-1.0,-0.00032999999999994145,-0.0030299999999999993,,,
2021-07-02 07:00:00+00:00,0.74635,0.74674,0.74634,0.74674,0.74652,0.74682,0,hold,-1.0,-0.00019000000000002348,-0.0030299999999999993,,,
2021-07-02 07:15:00+00:00,0.74674,0.74674,0.74651,0.74657,0.7467,0.747,0,hold,-1.0,-0.00036999999999998145,-0.0030299999999999993,,,
2021-07-02 07:30:00+00:00,0.74657,0.74687,0.74652,0.74682,0.74684,0.74714,0,hold,-1.0,-0.0005100000000000104,-0.0030299999999999993,,,
2021-07-02 07:45:00+00:00,0.74681,0.74683,0.74666,0.74668,0.7468,0.7471,0,hold,-1.0,-0.00046999999999997044,-0.0030299999999999993,,,
2021-07-02 08:00:00+00:00,0.74668,0.74684,0.74666,0.74684,0.7465,0.7468,0,hold,-1.0,-0.00017000000000000348,-0.0030299999999999993,,,
2021-07-02 08:15:00+00:00,0.74684,0.74698,0.74676,0.74697,0.74633,0.74663,1,close short,0.0,-0.0002,-0.0032299999999999994,0.74663,,
2021-07-02 08:30:00+00:00,0.74697,0.74708,0.74689,0.74693,0.74621,0.74651,1,buy,1.0,0,-0.0032299999999999994,0.74651,0.75151,0.7440100000000001
2021-07-02 08:45:00+00:00,0.74693,0.74699,0.74652,0.74662,0.74618,0.74648,0,hold,1.0,-0.0003300000000000525,-0.0032299999999999994,,,
2021-07-02 09:00:00+00:00,0.74662,0.74688,0.7464,0.74645,0.74607,0.74637,0,hold,1.0,-0.00043999999999999595,-0.0032299999999999994,,,
2021-07-02 09:15:00+00:00,0.74645,0.74664,0.74622,0.74637,0.74521,0.74551,0,hold,1.0,-0.0012999999999999678,-0.0032299999999999994,,,
2021-07-02 09:30:00+00:00,0.74636,0.74669,0.74626,0.74633,0.74574,0.74604,0,hold,1.0,-0.0007700000000000484,-0.0032299999999999994,,,
2021-07-02 09:45:00+00:00,0.74633,0.74634,0.74593,0.74619,0.74556,0.74586,-1,close long,0.0,-0.0011500000000000065,-0.004380000000000005,0.74556,,
2021-07-02 10:00:00+00:00,0.7462,0.74623,0.74536,0.74538,0.74513,0.74543,-1,short,-1.0,0,-0.004380000000000005,0.74513,0.74013,0.7476299999999999
2021-07-02 10:15:00+00:00,0.74537,0.7459,0.74532,0.74587,0.74572,0.74602,-1,hold,-1.0,-0.0008900000000000574,-0.004380000000000005,,,
2021-07-02 10:30:00+00:00,0.74587,0.74594,0.74555,0.74568,0.74591,0.74621,0,hold,-1.0,-0.001080000000000081,-0.004380000000000005,,,
2021-07-02 10:45:00+00:00,0.74568,0.74574,0.74504,0.74528,0.74593,0.74623,-1,hold,-1.0,-0.0010999999999999899,-0.004380000000000005,,,
2021-07-02 11:00:00+00:00,0.74529,0.74588,0.74509,0.74584,0.74516,0.74546,0,hold,-1.0,-0.0003300000000000525,-0.004380000000000005,,,
2021-07-02 11:15:00+00:00,0.74585,0.74607,0.7457,0.74604,0.74547,0.74577,0,hold,-1.0,-0.0006400000000000849,-0.004380000000000005,,,
2021-07-02 11:30:00+00:00,0.74604,0.7464,0.74598,0.74606,0.74485,0.74515,0,hold,-1.0,-2.0000000000020002e-05,-0.004380000000000005,,,
2021-07-02 11:45:00+00:00,0.74606,0.74612,0.74528,0.74528,0.74507,0.74537,0,hold,-1.0,-0.00024000000000001798,-0.004380000000000005,,,
2021-07-02 12:00:00+00:00,0.74528,0.7456,0.74511,0.74559,0.74486,0.74516,0,hold,-1.0,-3.0000000000085514e-05,-0.004380000000000005,,,
2021-07-02 12:15:00+00:00,0.74559,0.74564,0.7449,0.74498,0.74535,0.74565,-1,hold,-1.0,-0.000520000000000076,-0.004380000000000005,,,
2021-07-02 12:30:00+00:00,0.74498,0.74532,0.74492,0.7452,0.74553,0.74583,0,hold,-1.0,-0.0007000000000000339,-0.004380000000000005,,,
2021-07-02 12:45:00+00:00,0.7452,0.74528,0.74493,0.74499,0.74605,0.74635,0,hold,-1.0,-0.0012199999999999989,-0.004380000000000005,,,
2021-07-02 13:00:00+00:00,0.74499,0.74555,0.74491,0.74549,0.74616,0.74646,0,hold,-1.0,-0.0013300000000000534,-0.004380000000000005,,,
2021-07-02 13:15:00+00:00,0.74549,0.74571,0.74529,0.74567,0.74649,0.74679,0,hold,-1.0,-0.0016599999999999948,-0.004380000000000005,,,
2021-07-02 13:30:00+00:00,0.74567,0.74624,0.74558,0.74618,0.74631,0.74661,0,hold,-1.0,-0.0014800000000000368,-0.004380000000000005,,,
2021-07-02 13:45:00+00:00,0.74618,0.74662,0.74616,0.74632,0.74645,0.74675,0,hold,-1.0,-0.0016200000000000658,-0.004380000000000005,,,
2021-07-02 14:00:00+00:00,0.74632,0.74675,0.74619,0.74663,0.74625,0.74655,0,hold,-1.0,-0.0014200000000000879,-0.004380000000000005,,,
2021-07-02 14:15:00+00:00,0.74663,0.74678,0.74632,0.74645,0.74644,0.74674,1,close short,0.0,-0.0018100000000000004,-0.006190000000000006,0.74674,,
2021-07-02 14:30:00+00:00,0.74645,0.74659,0.74631,0.74657,0.74584,0.74614,0,hold,0.0,0,-0.006190000000000006,,,
2021-07-02 14:45:00+00:00,0.74657,0.74668,0.74623,0.74641,0.74884,0.74914,0,hold,0.0,0,-0.006190000000000006,,,
2021-07-02 15:00:00+00:00,0.74642,0.74668,0.74616,0.74658,0.7488,0.7491,0,hold,0.0,0,-0.006190000000000006,,,
2021-07-02 15:15:00+00:00,0.74658,0.74663,0.74577,0.74584,0.74861,0.74891,0,hold,0.0,0,-0.006190000000000006,,,
2021-07-02 15:30:00+00:00,0.74585,0.74917,0.74446,0.74897,0.74815,0.74845,1,buy,1.0,0,-0.006190000000000006,0.74845,0.75345,0.74595
2021-07-02 15:45:00+00:00,0.74898,0.74908,0.74744,0.74892,0.74824,0.74854,0,hold,1.0,-0.00020999999999993246,-0.006190000000000006,,,
2021-07-02 16:00:00+00:00,0.74892,0.7496,0.74865,0.74873,0.74905,0.74935,1,hold,1.0,0.0006000000000000449,-0.006190000000000006,,,
2021-07-02 16:15:00+00:00,0.74872,0.74962,0.74821,0.74827,0.74848,0.74878,1,hold,1.0,3.0000000000085514e-05,-0.006190000000000006,,,
2021-07-02 16:30:00+00:00,0.7483,0.74887,0.74798,0.74841,0.74953,0.74983,0,hold,1.0,0.001080000000000081,-0.006190000000000006,,,
2021-07-02 16:45:00+00:00,0.74839,0.74924,0.74812,0.74914,0.74879,0.74909,0,hold,1.0,0.00034000000000000696,-0.006190000000000006,,,
2021-07-02 17:00:00+00:00,0.74913,0.74949,0.74824,0.74859,0.74901,0.74931,0,hold,1.0,0.0005600000000000049,-0.006190000000000006,,,
2021-07-02 17:15:00+00:00,0.74859,0.74967,0.74827,0.74965,0.74965,0.74995,1,hold,1.0,0.0012000000000000899,-0.006190000000000006,,,
2021-07-02 17:30:00+00:00,0.74965,0.74979,0.74881,0.74893,0.7497,0.75,0,hold,1.0,0.0012500000000000844,-0.006190000000000006,,,
2021-07-02 17:45:00+00:00,0.74891,0.74924,0.74846,0.74915,0.7497,0.75,0,hold,1.0,0.0012500000000000844,-0.006190000000000006,,,
2021-07-02 18:00:00+00:00,0.74918,0.74998,0.74881,0.74979,0.74961,0.74991,0,hold,1.0,0.0011600000000000499,-0.006190000000000006,,,
2021-07-02 18:15:00+00:00,0.74978,0.74996,0.74952,0.74981,0.74923,0.74953,0,hold,1.0,0.0007800000000000029,-0.006190000000000006,,,
2021-07-02 18:30:00+00:00,0.74981,0.75009,0.7497,0.74982,0.74939,0.74969,1,hold,1.0,0.0009400000000000519,-0.006190000000000006,,,
2021-07-02 18:45:00+00:00,0.74983,0.74997,0.74972,0.74976,0.74957,0.74987,0,hold,1.0,0.0011200000000000099,-0.006190000000000006,,,
2021-07-02 19:00:00+00:00,0.74975,0.74983,0.74934,0.74935,0.74992,0.75022,0,hold,1.0,0.0014700000000000824,-0.006190000000000006,,,
2021-07-02 19:15:00+00:00,0.74935,0.74962,0.74931,0.74957,0.75035,0.75065,0,hold,1.0,0.0019000000000000128,-0.006190000000000006,,,
2021-07-02 19:30:00+00:00,0.74955,0.74973,0.74946,0.74971,0.75101,0.75131,0,hold,1.0,0.0025600000000000067,-0.006190000000000006,,,
2021-07-02 19:45:00+00:00,0.7497,0.75012,0.74966,0.75006,0.75157,0.75187,0,hold,1.0,0.0031200000000000117,-0.006190000000000006,,,
2021-07-02 20:00:00+00:00,0.75005,0.75053,0.74976,0.75048,0.75242,0.75272,1,hold,1.0,0.003970000000000029,-0.006190000000000006,,,
2021-07-02 20:15:00+00:00,0.75048,0.75118,0.75047,0.75117,0.75299,0.75329,1,hold,1.0,0.0045400000000000995,-0.006190000000000006,,,
2021-07-02 20:30:00+00:00,0.75117,0.75178,0.75117,0.75177,0.75305,0.75335,1,hold,1.0,0.0046000000000000485,-0.006190000000000006,,,
2021-07-02 20:45:00+00:00,0.75175,0.75265,0.75172,0.75255,0.75306,0.75336,1,hold,1.0,0.004610000000000003,-0.006190000000000006,,,
2021-07-02 21:00:00+00:00,0.75255,0.7533,0.75255,0.75315,0.75283,0.75313,1,hold,1.0,0.0043800000000000505,-0.006190000000000006,,,
2021-07-02 21:15:00+00:00,0.75315,0.75331,0.7527,0.75319,0.75264,0.75294,1,hold,1.0,0.004190000000000027,-0.006190000000000006,,,
2021-07-02 21:30:00+00:00,0.7532,0.75331,0.75299,0.7532,0.75265,0.75295,1,hold,1.0,0.0042000000000000925,-0.006190000000000006,,,
2021-07-02 21:45:00+00:00,0.7532,0.75328,0.75286,0.75299,0.75255,0.75285,0,hold,1.0,0.0041000000000001036,-0.006190000000000006,,,
2021-07-02 22:00:00+00:00,0.75298,0.75299,0.75279,0.7528,0.75269,0.75299,0,hold,1.0,0.0042400000000000215,-0.006190000000000006,,,
2021-07-02 22:15:00+00:00,0.7528,0.75297,0.75279,0.75279,0.75291,0.75321,0,hold,1.0,0.0044600000000000195,-0.006190000000000006,,,
2021-07-02 22:30:00+00:00,0.75279,0.75296,0.75268,0.75269,0.75268,0.75298,0,hold,1.0,0.004230000000000067,-0.006190000000000006,,,
2021-07-02 22:45:00+00:00,0.75268,0.75285,0.75261,0.75284,0.75263,0.75293,0,hold,1.0,0.0041800000000000725,-0.006190000000000006,,,
2021-07-05 00:00:00+00:00,0.75228,0.75233,0.75178,0.75224,0.75245,0.75275,0,hold,1.0,0.0040000000000000036,-0.006190000000000006,,,
2021-07-05 00:15:00+00:00,0.75224,0.75237,0.75224,0.75228,0.75263,0.75293,0,hold,1.0,0.0041800000000000725,-0.006190000000000006,,,
2021-07-05 00:30:00+00:00,0.75228,0.75229,0.75228,0.75228,0.75233,0.75263,0,hold,1.0,0.0038800000000001056,-0.006190000000000006,,,
2021-07-05 00:45:00+00:00,0.75228,0.75234,0.75228,0.75233,0.75212,0.75242,0,hold,1.0,0.003670000000000062,-0.006190000000000006,,,
2021-07-05 01:00:00+00:00,0.75255,0.75289,0.75246,0.75276,0.7519,0.7522,0,hold,1.0,0.003450000000000064,-0.006190000000000006,,,
2021-07-05 01:15:00+00:00,0.75276,0.75292,0.75242,0.75242,0.75198,0.75228,0,hold,1.0,0.003530000000000033,-0.006190000000000006,,,
2021-07-05 01:30:00+00:00,0.75246,0.75251,0.75223,0.75223,0.75212,0.75242,0,hold,1.0,0.003670000000000062,-0.006190000000000006,,,
2021-07-05 01:45:00+00:00,0.75226,0.7523,0.75192,0.75197,0.75183,0.75213,0,hold,1.0,0.0033800000000000496,-0.006190000000000006,,,
2021-07-05 02:00:00+00:00,0.75198,0.7524,0.75198,0.75207,0.75171,0.75201,0,hold,1.0,0.0032600000000000406,-0.006190000000000006,,,
2021-07-05 02:15:00+00:00,0.75207,0.75224,0.75199,0.75219,0.7513,0.7516,0,hold,1.0,0.002850000000000019,-0.006190000000000006,,,
2021-07-05 02:30:00+00:00,0.75221,0.75225,0.75188,0.75192,0.75141,0.75171,0,hold,1.0,0.0029600000000000737,-0.006190000000000006,,,
2021-07-05 02:45:00+00:00,0.75192,0.75199,0.75174,0.7518,0.75151,0.75181,0,hold,1.0,0.0030600000000000627,-0.006190000000000006,,,
2021-07-05 03:00:00+00:00,0.7518,0.75186,0.75132,0.75139,0.75136,0.75166,-1,close long,0.0,0.002710000000000079,-0.003479999999999927,0.75136,,
2021-07-05 03:15:00+00:00,0.7514,0.75181,0.75139,0.75151,0.75083,0.75113,0,hold,0.0,0,-0.003479999999999927,,,
2021-07-05 03:30:00+00:00,0.75152,0.75169,0.75138,0.75163,0.75172,0.75202,0,hold,0.0,0,-0.003479999999999927,,,
2021-07-05 03:45:00+00:00,0.75163,0.75165,0.75122,0.75145,0.7515,0.7518,-1,short,-1.0,0,-0.003479999999999927,0.7515,0.7464999999999999,0.7539999999999999
2021-07-05 04:00:00+00:00,0.75147,0.75165,0.7509,0.75094,0.75173,0.75203,-1,hold,-1.0,-0.0005300000000000304,-0.003479999999999927,,,
2021-07-05 04:15:00+00:00,0.75094,0.75196,0.75094,0.75186,0.75176,0.75206,0,hold,-1.0,-0.0005600000000000049,-0.003479999999999927,,,
2021-07-05 04:30:00+00:00,0.75186,0.75205,0.75154,0.75164,0.75129,0.75159,0,hold,-1.0,-9.00000000000345e-05,-0.003479999999999927,,,
2021-07-05 04:45:00+00:00,0.75164,0.75209,0.75139,0.75185,0.75143,0.75173,0,hold,-1.0,-0.0002300000000000635,-0.003479999999999927,,,
2021-07-05 05:00:00+00:00,0.75185,0.75189,0.7515,0.75186,0.75167,0.75197,0,hold,-1.0,-0.00047000000000008146,-0.003479999999999927,,,
2021-07-05 05:15:00+00:00,0.75188,0.7519,0.7513,0.75142,0.75203,0.75233,0,hold,-1.0,-0.0008300000000001084,-0.003479999999999927,,,
2021-07-05 05:30:00+00:00,0.75142,0.75161,0.75132,0.75155,0.75188,0.75218,0,hold,-1.0,-0.0006800000000000139,-0.003479999999999927,,,
2021-07-05 05:45:00+00:00,0.75156,0.7518,0.75154,0.75177,0.75146,0.75176,0,hold,-1.0,-0.000260000000000038,-0.003479999999999927,,,
2021-07-05 06:00:00+00:00,0.75177,0.75219,0.75177,0.75215,0.75107,0.75137,0,hold,-1.0,0.00012999999999996348,-0.003479999999999927,,,
2021-07-05 06:15:00+00:00,0.75215,0.75235,0.75195,0.75201,0.75118,0.75148,0,hold,-1.0,1.999999999990898e-05,-0.003479999999999927,,,
2021-07-05 06:30:00+00:00,0.752,0.75205,0.75137,0.75157,0.7513,0.7516,0,hold,-1.0,-0.00010000000000010001,-0.003479999999999927,,,
2021-07-05 06:45:00+00:00,0.75157,0.75197,0.75114,0.7512,0.75136,0.75166,0,hold,-1.0,-0.000160000000000049,-0.003479999999999927,,,
2021-07-05 07:00:00+00:00,0.7512,0.75141,0.75089,0.75131,0.75155,0.75185,-1,hold,-1.0,-0.0003500000000000725,-0.003479999999999927,,,
2021-07-05 07:15:00+00:00,0.75131,0.7515,0.75129,0.75141,0.7516,0.7519,0,hold,-1.0,-0.00040000000000006697,-0.003479999999999927,,,
2021-07-05 07:30:00+00:00,0.75141,0.75154,0.75139,0.75148,0.75173,0.75203,0,hold,-1.0,-0.0005300000000000304,-0.003479999999999927,,,
2021-07-05 07:45:00+00:00,0.75149,0.75175,0.75149,0.75167,0.75111,0.75141,0,hold,-1.0,8.999999999992347e-05,-0.003479999999999927,,,
2021-07-05 08:00:00+00:00,0.75166,0.75175,0.75154,0.75173,0.75108,0.75138,0,hold,-1.0,0.00011999999999989797,-0.003479999999999927,,,
2021-07-05 08:15:00+00:00,0.75172,0.75206,0.75171,0.75186,0.75144,0.75174,0,hold,-1.0,-0.00024000000000001798,-0.003479999999999927,,,
2021-07-05 08:30:00+00:00,0.75187,0.75191,0.75118,0.75122,0.75168,0.75198,0,hold,-1.0,-0.00048000000000003595,-0.003479999999999927,,,
2021-07-05 08:45:00+00:00,0.75123,0.75144,0.75105,0.75121,0.75238,0.75268,0,hold,-1.0,-0.0011800000000000699,-0.003479999999999927,,,
2021-07-05 09:00:00+00:00,0.75121,0.75183,0.751,0.75159,0.75244,0.75274,0,hold,-1.0,-0.0012400000000000189,-0.003479999999999927,,,
2021-07-05 09:15:00+00:00,0.75159,0.75187,0.7514,0.75181,0.75173,0.75203,0,hold,-1.0,-0.0005300000000000304,-0.003479999999999927,,,
2021-07-05 09:30:00+00:00,0.75181,0.75263,0.75181,0.75252,0.75189,0.75219,1,close short,0.0,-0.0008900000000000794,-0.004370000000000007,0.75219,,
2021-07-05 09:45:00+00:00,0.75251,0.75269,0.75226,0.75256,0.75204,0.75234,1,buy,1.0,0,-0.004370000000000007,0.75234,0.75734,0.7498400000000001
2021-07-05 10:00:00+00:00,0.75254,0.75256,0.75184,0.75189,0.75283,0.75313,0,hold,1.0,0.0004899999999999904,-0.004370000000000007,,,
2021-07-05 10:15:00+00:00,0.75189,0.75217,0.75163,0.75201,0.75329,0.75359,0,hold,1.0,0.0009500000000000064,-0.004370000000000007,,,
2021-07-05 10:30:00+00:00,0.75202,0.75258,0.75195,0.7522,0.75285,0.75315,0,hold,1.0,0.0005100000000000104,-0.004370000000000007,,,
2021-07-05 10:45:00+00:00,0.75219,0.75317,0.75213,0.75295,0.75311,0.75341,1,hold,1.0,0.0007699999999999374,-0.004370000000000007,,,
