time,open,high,low,close,bid,ask
2017-07-26,0.79356,0.80138,0.7878,0.80056,0.79356,0.79373
2017-07-27,0.80043,0.80656,0.79564,0.7967,0.80043,0.80071
2017-07-28,0.7964,0.80074,0.79369,0.7986,0.7964,0.79676
2017-08-01,0.80013,0.8043,0.79608,0.79689,0.80013,0.80039
2017-08-02,0.79673,0.79929,0.79416,0.79666,0.79673,0.79694
2017-08-03,0.7962,0.79691,0.79142,0.79473,0.7962,0.7969
2017-08-04,0.79471,0.79796,0.78913,0.79291,0.79471,0.79527
2017-08-07,0.79193,0.79487,0.78991,0.79141,0.79203,0.79216
2017-08-08,0.79112,0.79428,0.78869,0.79123,0.79112,0.79161
2017-08-09,0.79116,0.79154,0.78552,0.78878,0.79116,0.79168
2017-08-10,0.78868,0.79107,0.78666,0.78752,0.78868,0.7892
2017-08-11,0.78744,0.79094,0.7839,0.78935,0.78744,0.78756
2017-08-14,0.78923,0.79191,0.78446,0.78511,0.78923,0.78958
2017-08-15,0.78509,0.78767,0.78077,0.78195,0.78509,0.78525
2017-08-16,0.78196,0.79341,0.78165,0.79254,0.78196,0.78225
2017-08-17,0.79247,0.79629,0.78804,0.78841,0.79247,0.79257
2017-08-18,0.78843,0.79444,0.78695,0.79281,0.78843,0.78874
2017-08-21,0.79251,0.79505,0.79108,0.79399,0.79251,0.79305
2017-08-22,0.79383,0.79508,0.78977,0.79099,0.79383,0.79402
2017-08-23,0.79109,0.79177,0.78821,0.79028,0.79109,0.79116
2017-08-24,0.79025,0.7916,0.78665,0.79009,0.79025,0.79053
2017-08-25,0.78971,0.79541,0.78853,0.79307,0.78971,0.7907
2017-08-28,0.79215,0.79729,0.79184,0.79634,0.7919,0.79261
2017-08-29,0.79624,0.79829,0.79054,0.79522,0.79625,0.79636
2017-08-30,0.79455,0.79957,0.789,0.79008,0.79455,0.79541
2017-08-31,0.78991,0.79502,0.78713,0.79455,0.78991,0.79089
2017-09-01,0.79458,0.79947,0.79216,0.79673,0.79459,0.79466
2017-09-04,0.79478,0.79726,0.79415,0.79446,0.79478,0.79496
2017-09-05,0.79406,0.80284,0.79406,0.79962,0.79406,0.79463
2017-09-06,0.79956,0.80211,0.79634,0.79998,0.79956,0.79967
2017-09-07,0.79976,0.80488,0.79744,0.80461,0.79976,0.80026
2017-09-08,0.80464,0.8125,0.80427,0.80527,0.80464,0.80481
2017-09-11,0.80549,0.80584,0.80186,0.80297,0.80549,0.80562
2017-09-12,0.80268,0.80492,0.79985,0.80199,0.80268,0.80304
2017-09-13,0.80141,0.80441,0.79704,0.79858,0.8015,0.80279
2017-09-14,0.79849,0.80165,0.79556,0.80058,0.7985,0.79864
2017-09-15,0.80022,0.80351,0.79867,0.80007,0.80022,0.80056
2017-09-18,0.79975,0.8035,0.79399,0.79603,0.79975,0.80024
2017-09-19,0.79583,0.80199,0.79555,0.80083,0.79555,0.79616
2017-09-20,0.80076,0.81029,0.79858,0.80304,0.80084,0.80126
2017-09-21,0.80307,0.80364,0.79169,0.7934,0.80308,0.80308
2017-09-22,0.79266,0.79863,0.79081,0.79615,0.79266,0.79394
2017-09-25,0.79515,0.79738,0.79262,0.79365,0.79515,0.79535
2017-09-26,0.79347,0.79487,0.78592,0.78879,0.79347,0.79377
2017-09-27,0.78838,0.78886,0.78362,0.78481,0.78838,0.78901
2017-09-28,0.78477,0.78601,0.77995,0.78576,0.78477,0.78506
2017-09-29,0.78538,0.78569,0.78166,0.7835,0.78535,0.78587
2017-10-02,0.78338,0.78476,0.77952,0.78261,0.78338,0.78352
2017-10-03,0.78247,0.78385,0.77854,0.78352,0.78247,0.7827
2017-10-04,0.78346,0.7875,0.78299,0.78619,0.78346,0.78356
2017-10-05,0.78615,0.78652,0.77864,0.77942,0.78615,0.78686
2017-10-06,0.77946,0.77983,0.7733,0.77742,0.77932,0.77943
2017-10-09,0.77699,0.77824,0.77475,0.77536,0.77699,0.77711
2017-10-10,0.77522,0.77969,0.77498,0.77765,0.77522,0.7754
2017-10-11,0.77767,0.78092,0.77708,0.77875,0.77767,0.77783
2017-10-12,0.77876,0.78358,0.77834,0.78204,0.77876,0.779
2017-10-13,0.7818,0.78975,0.78147,0.78882,0.78183,0.78204
2017-10-16,0.78827,0.78898,0.7843,0.78514,0.78827,0.78906
2017-10-17,0.78501,0.78609,0.78182,0.78453,0.78501,0.78513
2017-10-18,0.78441,0.7858,0.7819,0.78463,0.78443,0.78468
2017-10-19,0.78462,0.78839,0.78409,0.78794,0.78462,0.78471
2017-10-20,0.78772,0.78819,0.78083,0.78137,0.78772,0.78797
2017-10-23,0.78194,0.78347,0.77961,0.78052,0.78193,0.78206
2017-10-24,0.78057,0.78246,0.77703,0.7776,0.78057,0.78074
2017-10-25,0.77758,0.77839,0.76902,0.7703,0.77758,0.77765
2017-10-26,0.77026,0.77199,0.76555,0.76627,0.77027,0.7704
2017-10-27,0.76565,0.76786,0.76248,0.76758,0.7657,0.76613
2017-10-30,0.76753,0.76912,0.76556,0.76877,0.76753,0.76782
2017-10-31,0.76875,0.76988,0.76397,0.76557,0.76876,0.7689
2017-11-01,0.76557,0.76957,0.76483,0.76754,0.76559,0.76572
2017-11-02,0.76748,0.77298,0.76727,0.77133,0.76749,0.76761
2017-11-03,0.77127,0.77162,0.76391,0.76504,0.77124,0.77132
2017-11-06,0.76495,0.76922,0.76383,0.76914,0.76495,0.76526
2017-11-07,0.76909,0.77006,0.76273,0.76443,0.76909,0.7692
2017-11-08,0.76423,0.76849,0.76358,0.76773,0.76423,0.76474
2017-11-09,0.76745,0.7694,0.76496,0.76796,0.76745,0.76807
2017-11-10,0.76769,0.7695,0.7654,0.7658,0.76769,0.76795
2017-11-13,0.76519,0.76657,0.76167,0.76235,0.76519,0.76579
2017-11-14,0.76226,0.76498,0.7609,0.76325,0.76226,0.76241
2017-11-15,0.76281,0.76325,0.75733,0.75884,0.76281,0.76342
2017-11-16,0.75879,0.76097,0.75681,0.75877,0.75879,0.75894
2017-11-17,0.75874,0.7608,0.7536,0.75643,0.75874,0.75881
2017-11-20,0.75635,0.75736,0.75439,0.75498,0.75635,0.75693
2017-11-21,0.75494,0.75902,0.75321,0.75777,0.75494,0.75505
2017-11-22,0.75767,0.76235,0.75553,0.76201,0.75767,0.75782
2017-11-23,0.76149,0.76385,0.76038,0.76241,0.76149,0.76202
2017-11-24,0.76252,0.7632,0.76067,0.76104,0.76252,0.76271
2017-11-27,0.76135,0.76447,0.7593,0.7602,0.76135,0.76166
2017-11-28,0.76021,0.762,0.7588,0.75954,0.76021,0.76024
2017-11-29,0.75938,0.76077,0.75519,0.75711,0.75938,0.75967
2017-11-30,0.75632,0.75945,0.75565,0.75651,0.75632,0.75735
2017-12-01,0.75642,0.76392,0.75514,0.76108,0.75642,0.75698
2017-12-04,0.75901,0.76139,0.75793,0.75984,0.75901,0.76009
2017-12-05,0.75964,0.76537,0.75957,0.76073,0.75964,0.75992
2017-12-06,0.76072,0.76331,0.75585,0.75636,0.76072,0.76079
2017-12-07,0.75616,0.75695,0.75052,0.75127,0.75616,0.75632
2017-12-08,0.75093,0.75336,0.75013,0.75091,0.75093,0.75118
2017-12-11,0.75032,0.75454,0.75032,0.75262,0.75032,0.75162
2017-12-12,0.75256,0.75801,0.75193,0.7558,0.75256,0.75277
2017-12-13,0.75553,0.76396,0.75524,0.76374,0.75553,0.75603
2017-12-14,0.76365,0.76797,0.76271,0.76639,0.76365,0.76373
2017-12-15,0.7665,0.76946,0.76378,0.76405,0.7665,0.76673
2017-12-18,0.76434,0.76777,0.76408,0.7666,0.76434,0.76468
2017-12-19,0.76591,0.76839,0.7646,0.76619,0.76591,0.7663
2017-12-20,0.76618,0.76797,0.76512,0.76658,0.76618,0.76635
2017-12-21,0.76652,0.77073,0.76535,0.77017,0.76652,0.76677
2017-12-22,0.77002,0.77207,0.76996,0.77152,0.77002,0.77058
2017-12-26,0.77095,0.77299,0.77095,0.77285,0.77095,0.77249
2017-12-27,0.77274,0.77792,0.77236,0.77701,0.77274,0.77286
2017-12-28,0.77671,0.78095,0.77644,0.77976,0.77671,0.77678
2017-12-29,0.77918,0.78249,0.77882,0.78037,0.77918,0.77987
2018-01-02,0.78041,0.78448,0.77938,0.78289,0.78041,0.78056
2018-01-03,0.78261,0.78448,0.78053,0.78344,0.78261,0.78301
2018-01-04,0.78341,0.78664,0.78144,0.7864,0.78341,0.7837
2018-01-05,0.78615,0.78747,0.7835,0.78624,0.78615,0.78661
2018-01-08,0.78579,0.78726,0.7827,0.78405,0.78579,0.78709
2018-01-09,0.78398,0.78646,0.78074,0.78237,0.78398,0.78415
2018-01-10,0.78235,0.78673,0.78082,0.78416,0.78235,0.78246
2018-01-11,0.78409,0.78945,0.78368,0.78916,0.78409,0.7844
2018-01-12,0.78911,0.79246,0.7848,0.79149,0.78911,0.78921
2018-01-15,0.79011,0.79786,0.7901,0.79642,0.79011,0.79069
2018-01-16,0.79635,0.79749,0.79369,0.79612,0.79635,0.79658
2018-01-17,0.79568,0.80227,0.79402,0.79702,0.79568,0.79638
2018-01-18,0.79685,0.80071,0.79416,0.79985,0.79685,0.79712
2018-01-19,0.79988,0.80386,0.79825,0.79826,0.79988,0.80047
2018-01-22,0.79981,0.80271,0.79788,0.80172,0.79981,0.80019
2018-01-23,0.80153,0.80297,0.79564,0.79996,0.80153,0.80188
2018-01-24,0.79973,0.8083,0.79934,0.80654,0.79973,0.80006
2018-01-25,0.80614,0.81188,0.80114,0.80248,0.80614,0.80621
2018-01-26,0.80197,0.81358,0.80049,0.81069,0.80197,0.80281
2018-01-29,0.80996,0.81181,0.80741,0.80954,0.80996,0.81054
2018-01-30,0.80921,0.81135,0.80424,0.8085,0.80921,0.8097
2018-01-31,0.80831,0.8117,0.8035,0.80567,0.80831,0.80838
2018-02-01,0.80555,0.80673,0.79875,0.80387,0.80555,0.8057
2018-02-02,0.80385,0.8044,0.79179,0.79206,0.80385,0.80403
2018-02-05,0.79113,0.79538,0.7875,0.78771,0.79113,0.79167
2018-02-06,0.78753,0.79101,0.78353,0.79061,0.78753,0.78799
2018-02-07,0.79061,0.79089,0.78168,0.78215,0.79061,0.79078
2018-02-08,0.78225,0.78434,0.77758,0.77812,0.78225,0.78241
2018-02-09,0.77804,0.78305,0.7759,0.78084,0.77804,0.77814
2018-02-12,0.78143,0.78637,0.78044,0.7862,0.78143,0.78168
2018-02-13,0.78591,0.78767,0.78278,0.78589,0.78591,0.78635
2018-02-14,0.78587,0.79343,0.77731,0.79251,0.78587,0.78597
2018-02-15,0.79245,0.79664,0.78921,0.79454,0.79245,0.79265
2018-02-16,0.79452,0.79885,0.78925,0.79129,0.79452,0.79471
2018-02-19,0.79055,0.79352,0.78981,0.79121,0.79055,0.79104
2018-02-20,0.79115,0.79337,0.78739,0.78841,0.79115,0.79135
2018-02-21,0.78827,0.79016,0.78028,0.78029,0.78827,0.78848
2018-02-22,0.78023,0.78598,0.77904,0.78455,0.78023,0.78034
2018-02-23,0.78458,0.78475,0.78042,0.7839,0.78458,0.78466
2018-02-26,0.78353,0.78934,0.78258,0.78536,0.78353,0.78509
2018-02-27,0.78524,0.78685,0.77834,0.77894,0.78524,0.78549
2018-02-28,0.77884,0.78191,0.77603,0.77615,0.77884,0.77901
2018-03-01,0.77608,0.77697,0.77123,0.77562,0.77608,0.77618
2018-03-02,0.77537,0.77736,0.77375,0.77637,0.77537,0.77589
2018-03-05,0.7758,0.77701,0.77257,0.77657,0.7758,0.77711
2018-03-06,0.77639,0.78422,0.77565,0.78282,0.77639,0.77665
2018-03-07,0.78282,0.783,0.77716,0.78247,0.78282,0.78299
2018-03-08,0.78232,0.78386,0.77727,0.77859,0.78232,0.78283
2018-03-09,0.77862,0.78538,0.77763,0.78456,0.77862,0.7792
2018-03-12,0.78439,0.78797,0.78439,0.78724,0.78439,0.78562
2018-03-13,0.78723,0.78977,0.78458,0.78599,0.78723,0.78731
2018-03-14,0.7859,0.79164,0.78512,0.78769,0.7859,0.78604
2018-03-15,0.78762,0.78853,0.77944,0.77977,0.78762,0.78778
2018-03-16,0.77978,0.78042,0.77099,0.77106,0.77978,0.77995
2018-03-19,0.7718,0.77259,0.76867,0.7718,0.7718,0.77191
2018-03-20,0.77169,0.77211,0.76785,0.76825,0.77169,0.77197
2018-03-21,0.76823,0.77799,0.76723,0.77652,0.76823,0.76836
2018-03-22,0.77646,0.77844,0.7687,0.76922,0.77646,0.77655
2018-03-23,0.76918,0.7744,0.76871,0.76969,0.76918,0.76933
2018-03-26,0.77041,0.77505,0.7695,0.77486,0.77041,0.77044
2018-03-27,0.77474,0.77576,0.7675,0.76777,0.77474,0.77486
2018-03-28,0.76776,0.77024,0.76534,0.76633,0.76776,0.76815
2018-03-29,0.76591,0.76895,0.76428,0.76784,0.76591,0.76641
2018-03-30,0.7676,0.77065,0.76719,0.76802,0.7676,0.76793
2018-04-02,0.76861,0.7695,0.76496,0.76611,0.76861,0.76964
2018-04-03,0.76602,0.77069,0.76519,0.76844,0.76602,0.76654
2018-04-04,0.76829,0.77213,0.76628,0.7716,0.76829,0.76869
2018-04-05,0.77141,0.77263,0.7674,0.76852,0.77141,0.7718
2018-04-06,0.76811,0.76995,0.76576,0.76747,0.76811,0.76863
2018-04-09,0.76787,0.77111,0.76522,0.77008,0.76787,0.76824
2018-04-10,0.76948,0.7768,0.76936,0.7762,0.76948,0.77
2018-04-11,0.77593,0.77728,0.77396,0.7756,0.77593,0.77632
2018-04-12,0.77499,0.77715,0.77381,0.77551,0.77499,0.77551
2018-04-13,0.77515,0.78098,0.77508,0.77609,0.77515,0.77567
2018-04-16,0.77673,0.77834,0.77522,0.7781,0.77673,0.77717
2018-04-17,0.77782,0.77914,0.77602,0.77687,0.77782,0.77831
2018-04-18,0.77626,0.77977,0.77443,0.77831,0.77626,0.77678
2018-04-19,0.77824,0.78129,0.7719,0.77287,0.77824,0.77855
2018-04-20,0.77278,0.77317,0.76553,0.76687,0.77278,0.77327
2018-04-23,0.7667,0.76827,0.75995,0.76042,0.7667,0.768
2018-04-24,0.76041,0.76208,0.75767,0.76031,0.76041,0.76059
2018-04-25,0.76024,0.76061,0.7552,0.75643,0.76024,0.7605
2018-04-26,0.75638,0.75889,0.7547,0.75522,0.75638,0.75659
2018-04-27,0.75528,0.75839,0.7532,0.75813,0.75528,0.75558
2018-04-30,0.75762,0.75822,0.75253,0.75296,0.75762,0.75788
2018-05-01,0.75284,0.75464,0.74725,0.74883,0.75284,0.75332
2018-05-02,0.74883,0.75373,0.74755,0.74923,0.74883,0.7492
2018-05-03,0.74916,0.75429,0.74854,0.75319,0.74916,0.74963
2018-05-04,0.75301,0.75606,0.74921,0.75385,0.75301,0.7533
2018-05-07,0.7541,0.7543,0.74931,0.75165,0.7541,0.75436
2018-05-08,0.75111,0.7528,0.74338,0.74521,0.75111,0.75242
2018-05-09,0.7451,0.74726,0.74124,0.74593,0.7451,0.74587
2018-05-10,0.74528,0.75397,0.74494,0.75337,0.74528,0.74628
2018-05-11,0.75293,0.75669,0.75225,0.75417,0.75293,0.75345
2018-05-14,0.75403,0.7565,0.75248,0.75252,0.75403,0.75468
2018-05-15,0.75231,0.75376,0.74478,0.74721,0.75231,0.753
2018-05-16,0.74681,0.7523,0.74471,0.75151,0.74681,0.74746
2018-05-17,0.75148,0.75476,0.74978,0.75097,0.75148,0.75173
2018-05-18,0.75083,0.75281,0.74884,0.75126,0.75083,0.75146
2018-05-21,0.752,0.75864,0.75029,0.75823,0.752,0.75248
2018-05-22,0.75787,0.76054,0.75661,0.75773,0.75787,0.75845
2018-05-23,0.75737,0.75827,0.75225,0.75588,0.75737,0.75783
2018-05-24,0.7557,0.75827,0.75421,0.75769,0.7557,0.7563
2018-05-25,0.75732,0.75901,0.75427,0.75462,0.75732,0.75777
2018-05-28,0.75595,0.7581,0.75394,0.75444,0.75595,0.7561
2018-05-29,0.75434,0.75527,0.7498,0.75056,0.75434,0.75486
2018-05-30,0.75042,0.75839,0.74761,0.75776,0.75042,0.75061
2018-05-31,0.75714,0.75931,0.75527,0.75677,0.75714,0.75814
2018-06-01,0.75668,0.75732,0.75138,0.75674,0.75668,0.7569
2018-06-04,0.7559,0.76663,0.7559,0.76475,0.7559,0.7567
2018-06-05,0.76434,0.7656,0.75947,0.7616,0.76434,0.76534
2018-06-06,0.76157,0.76767,0.76126,0.76669,0.76157,0.76179
2018-06-07,0.76665,0.76729,0.76123,0.76228,0.76665,0.76681
2018-06-08,0.7621,0.76272,0.75607,0.75976,0.7621,0.76298
2018-06-11,0.75885,0.76217,0.75884,0.76104,0.75885,0.7595
2018-06-12,0.76064,0.76237,0.75658,0.75739,0.76064,0.76127
2018-06-13,0.75683,0.76091,0.75293,0.75773,0.75683,0.75771
2018-06-14,0.75762,0.75826,0.7475,0.7475,0.75762,0.758
2018-06-15,0.74752,0.74805,0.74394,0.74427,0.74752,0.74809
2018-06-18,0.7441,0.74543,0.74136,0.74231,0.7441,0.7446
2018-06-19,0.74215,0.7427,0.73473,0.73811,0.74215,0.74252
2018-06-20,0.7376,0.74088,0.73668,0.73676,0.7376,0.7386
2018-06-21,0.73672,0.73939,0.73456,0.73769,0.73672,0.7368
2018-06-22,0.73722,0.74439,0.73722,0.74399,0.73722,0.73822
2018-06-25,0.7437,0.74426,0.73963,0.74133,0.7437,0.7444
2018-06-26,0.74134,0.74231,0.738,0.73913,0.74134,0.74152
2018-06-27,0.73903,0.74072,0.7323,0.73404,0.73903,0.73982
2018-06-28,0.73381,0.73621,0.73299,0.73539,0.73381,0.73427
2018-06-29,0.73496,0.74095,0.73357,0.74069,0.73496,0.73573
2018-07-02,0.7411,0.7411,0.73104,0.73395,0.7411,0.7415
2018-07-03,0.73361,0.74042,0.73144,0.73852,0.73361,0.73432
2018-07-04,0.73852,0.74245,0.73744,0.73815,0.73852,0.73861
2018-07-05,0.73796,0.74082,0.73614,0.73868,0.73796,0.73896
2018-07-06,0.73854,0.7444,0.7376,0.74274,0.73854,0.73892
2018-07-10,0.74649,0.74839,0.74303,0.74595,0.74649,0.74688
2018-07-11,0.74564,0.74564,0.73637,0.73663,0.74564,0.74637
2018-07-12,0.73656,0.74197,0.73602,0.74072,0.73656,0.73671
2018-07-13,0.74063,0.74234,0.73682,0.74224,0.74063,0.74096
2018-07-17,0.74164,0.74381,0.73757,0.73875,0.74164,0.74225
2018-07-18,0.73855,0.74076,0.73431,0.73975,0.73855,0.73925
2018-07-19,0.73972,0.74414,0.73225,0.73565,0.73972,0.73986
2018-07-23,0.74149,0.74376,0.73716,0.73804,0.74149,0.74249
2018-07-24,0.73781,0.74341,0.73595,0.74166,0.73781,0.73844
2018-07-25,0.74202,0.74645,0.7392,0.74551,0.74202,0.74302
2018-07-26,0.74532,0.74631,0.7372,0.73771,0.74532,0.74569
2018-07-27,0.73756,0.74147,0.73699,0.74019,0.73756,0.73775
2018-07-30,0.73995,0.74133,0.73857,0.74079,0.73995,0.7402
2018-07-31,0.74021,0.74409,0.74021,0.74274,0.74021,0.74114
2018-08-01,0.74183,0.74291,0.73899,0.74033,0.74183,0.74283
2018-08-02,0.74029,0.74114,0.73551,0.73624,0.74029,0.74062
2018-08-03,0.7357,0.74115,0.73483,0.73968,0.7357,0.73625
2018-08-06,0.7397,0.74055,0.73742,0.73873,0.7397,0.74
2018-08-07,0.7386,0.74397,0.73808,0.7419,0.7386,0.73875
2018-08-08,0.74184,0.74394,0.73832,0.74326,0.74184,0.74235
2018-08-09,0.74262,0.74533,0.73731,0.73731,0.74262,0.74362
2018-08-10,0.73712,0.73799,0.72804,0.72946,0.73712,0.73734
2018-08-13,0.72721,0.72999,0.72566,0.72721,0.72721,0.72801
2018-08-14,0.72685,0.72834,0.72241,0.72387,0.72685,0.72757
2018-08-15,0.72388,0.72476,0.72025,0.7239,0.72388,0.7243
2018-08-16,0.72382,0.72868,0.72139,0.72606,0.72382,0.72408
2018-08-17,0.72584,0.73196,0.72527,0.73158,0.72584,0.72643
2018-08-20,0.7315,0.73437,0.72957,0.73387,0.7315,0.7317
2018-08-21,0.73375,0.73817,0.73331,0.73654,0.73375,0.73429
2018-08-22,0.73648,0.73707,0.73339,0.73517,0.73648,0.73696
2018-08-23,0.73479,0.73554,0.72405,0.72477,0.73479,0.73531
2018-08-24,0.72428,0.73446,0.72378,0.73247,0.72428,0.725
2018-08-27,0.73242,0.73565,0.73075,0.73462,0.73242,0.73342
2018-08-28,0.73482,0.73625,0.73213,0.73377,0.73482,0.73544
2018-08-29,0.73343,0.7349,0.72749,0.73094,0.73343,0.7341
2018-08-30,0.7309,0.73147,0.72494,0.72626,0.7309,0.73109
2018-08-31,0.72599,0.72677,0.71759,0.71932,0.72599,0.72689
2018-09-03,0.719,0.72236,0.71658,0.72131,0.719,0.71985
2018-09-04,0.72124,0.72357,0.71575,0.7175,0.72124,0.72147
2018-09-05,0.71739,0.72179,0.71442,0.71931,0.71739,0.71801
2018-09-06,0.71908,0.7211,0.71661,0.71971,0.71908,0.71942
2018-09-07,0.71955,0.72015,0.70986,0.71034,0.71955,0.72026
2018-09-10,0.7102,0.71318,0.70988,0.71129,0.7102,0.7104
2018-09-11,0.7113,0.71288,0.7085,0.71206,0.7113,0.71164
2018-09-12,0.71188,0.71825,0.70935,0.71713,0.71188,0.71288
2018-09-13,0.71673,0.72293,0.71644,0.71909,0.71673,0.71725
2018-09-14,0.71876,0.72161,0.71506,0.71536,0.71876,0.71976
2018-09-17,0.7153,0.71963,0.71418,0.71778,0.7153,0.7159
2018-09-18,0.71744,0.72236,0.71442,0.72188,0.71744,0.71821
2018-09-19,0.72183,0.72751,0.72099,0.7265,0.72183,0.72198
2018-09-20,0.72595,0.72929,0.72538,0.72915,0.72595,0.72651
2018-09-21,0.72908,0.7304,0.72628,0.72885,0.72908,0.72926
2018-09-24,0.726,0.72815,0.72508,0.72513,0.726,0.7265
2018-09-25,0.72519,0.7263,0.72361,0.72497,0.72519,0.72536
2018-09-26,0.72498,0.73151,0.72407,0.72567,0.72498,0.72505
2018-09-27,0.72569,0.72685,0.72053,0.72062,0.72569,0.72591
2018-09-28,0.72064,0.72414,0.72021,0.72173,0.72064,0.7209
2018-10-01,0.7225,0.7232,0.72069,0.72238,0.7225,0.7228
2018-10-02,0.72198,0.7238,0.71624,0.71874,0.72198,0.72241
2018-10-03,0.71848,0.71968,0.7102,0.71023,0.71848,0.71902
2018-10-04,0.71011,0.71118,0.70656,0.7078,0.71011,0.71042
2018-10-05,0.70758,0.70871,0.70425,0.70501,0.70758,0.70783
2018-10-08,0.7054,0.70815,0.70412,0.70777,0.7054,0.7059
2018-10-09,0.70775,0.7106,0.70541,0.71025,0.70775,0.70793
2018-10-10,0.71018,0.71305,0.70431,0.70496,0.71018,0.7103
2018-10-11,0.70505,0.71294,0.70456,0.71234,0.70505,0.70605
2018-10-12,0.71233,0.71397,0.71019,0.71163,0.71233,0.71235
2018-10-15,0.711,0.71489,0.70989,0.71309,0.711,0.7114
2018-10-16,0.71292,0.71513,0.71119,0.71411,0.71292,0.71304
2018-10-17,0.71408,0.71596,0.71064,0.7108,0.71408,0.71418
2018-10-18,0.71086,0.7151,0.70973,0.70986,0.71086,0.711
2018-10-19,0.70985,0.71503,0.70889,0.71195,0.70985,0.70996
2018-10-22,0.7114,0.71253,0.70762,0.70821,0.7114,0.7118
2018-10-23,0.70801,0.70909,0.70554,0.70853,0.70801,0.70815
2018-10-24,0.70847,0.71063,0.70599,0.70614,0.70847,0.70863
2018-10-25,0.70588,0.70995,0.70561,0.70787,0.70588,0.70594
2018-10-26,0.70793,0.71044,0.70209,0.70894,0.70793,0.70817
2018-10-29,0.70953,0.71089,0.70507,0.70563,0.70953,0.70992
2018-10-30,0.70522,0.71222,0.70522,0.71056,0.70522,0.70573
2018-10-31,0.71042,0.71068,0.70678,0.70721,0.71042,0.71067
2018-11-01,0.70725,0.72124,0.70713,0.72061,0.70725,0.70729
2018-11-02,0.72047,0.72585,0.71825,0.71983,0.72047,0.72061
2018-11-05,0.71916,0.72178,0.71823,0.72103,0.71916,0.71937
2018-11-06,0.72092,0.72463,0.72051,0.72444,0.72092,0.72118
2018-11-07,0.72436,0.72999,0.72129,0.72749,0.72436,0.7248
2018-11-08,0.72745,0.73026,0.72471,0.72573,0.72745,0.72775
2018-11-09,0.72543,0.72708,0.72191,0.72258,0.72543,0.72577
2018-11-12,0.72188,0.72376,0.71728,0.71733,0.72188,0.72222
2018-11-13,0.71713,0.72242,0.71642,0.72188,0.71713,0.71748
2018-11-14,0.72172,0.72536,0.7188,0.72326,0.72172,0.72198
2018-11-15,0.72254,0.72983,0.72254,0.72764,0.72254,0.72347
2018-11-16,0.72752,0.73378,0.72502,0.73319,0.72752,0.72778
2018-11-19,0.73078,0.73257,0.72772,0.72934,0.73078,0.73102
